Centers
0,54,29
1,6,1
2,5,63
3,97,45
Points
0,101.557954162,39.3268885464,3
1,5.77714596146,78.1036893852,2
2,-4.95814167901,3.35320505419,1
3,45.8160196793,21.6864629838,0
4,52.7144247806,25.1697777844,0
5,92.9549150281,55.5801345413,3
6,44.493720641,15.7353988391,0
7,19.1643666291,16.6859622814,1
8,79.856653986,37.7894669513,3
9,54.3128689301,34.9261300436,0
10,6.69047304696,75.6883090185,2
11,64.8929487562,31.0875965144,0
12,100.371459341,37.5825291635,3
13,-7.94672577328,2.30733614121,1
14,100.31615029,33.8161419306,3
15,53.1339745962,36.5,0
16,6.83503860576,2.98053613748,1
17,112.650361612,48.7424104347,3
18,38.7175158499,42.6674562064,0
19,86.9630409046,31.6233931414,3
20,6.20939698022,-4.99634496211,1
21,116.98781654,44.3020100659,3
22,64.3481416653,20.6132943205,0
23,106.886734509,45.8767422936,3
24,39.6192952592,34.2604537615,0
25,16.57515272,-11.789636407,1
26,8.2789770812,19.910371512,1
27,-16.0115455258,56.8989503539,2
28,-8.76583447243,85.9362572401,2
29,91.8569961958,34.1842004269,3
30,57.7587704831,27.6319194267,0
31,1.17037086855,-0.811733315718,1
32,97.8386705679,52.0803074552,3
33,2.27680482492,47.065259209,2
34,-0.618630029195,-5.8369312436,1
35,101.727592878,43.0465910733,3
36,60.3392739261,17.2179987685,0
37,9.04673358513,-14.8807384263,1
38,54.4874773736,43.8881922746,0
39,-0.575567201836,-14.2794987871,1
40,91.3809010988,51.490286982,3
41,50.0636458261,13.9058083955,0
42,95.7413592179,57.4343353833,3
43,4.44570807709,11.0691262568,1
44,46.1272916521,41.8300628638,0
45,49.2184762202,24.9067961339,0
46,100.498478829,54.6961924049,3
47,2.49303082569,13.5831166482,1
48,88.1008130619,41.4732884862,3
49,102.088288577,50.8291119066,3
50,-7.0,-12.8564064606,1
51,49.7141634965,27.9699238502,0
52,10.9088465181,58.6587955583,2
53,16.7978990179,5.96103387979,1
54,-21.934229357,63.3487823687,2
55,108.153003493,59.3394820242,3
56,105.290375726,33.8161419306,3
57,2.13211781824,85.1171051958,2
58,-20.9835523295,0.476507549462,1
59,33.3662804213,64.6632935265,2
60,58.3571122801,13.065259209,0
61,96.093692213,42.8869086913,3
62,8.53421095875,78.8807384263,2
63,69.7569240482,27.437166401,0
64,62.2406091986,17.8568250909,0
65,73.1260951193,33.6779472756,0
66,-6.32623792125,77.106846055,2
67,56.1950977286,21.0438248371,0
68,96.343940971,60.0941916045,3
69,-14.8053613748,64.3917310096,2
70,12.505752308,67.8296291314,2
71,23.8090100193,15.3078201343,1
72,-11.1803398875,74.1679197936,2
73,42.0018276581,29.1745240644,0
74,90.7828323083,55.0691262568,3
75,16.4374197353,47.065259209,2
76,11.523580576,65.9231101944,2
77,-3.24060919856,60.4284980979,2
78,95.5183523733,37.0304424153,3
79,-7.41872908713,4.81247324511,1
80,-2.2721443037,87.4893517999,2
81,-23.0118489624,61.1882666843,2
82,81.0252254466,48.4202014333,3
83,41.6362652882,26.527864045,0
84,96.8429921313,42.0041113957,3
85,-11.2490056251,52.6177383694,2
86,57.3809460939,16.3116909815,0
87,22.3623301673,20.4286490364,1
88,25.7465499437,-3.09199016037,1
89,19.7779008701,-0.696096192313,1
90,-6.86143677983,5.97422543533,1
91,90.8433852467,56.0321505505,3
92,85.2179987685,39.0833443356,3
93,85.0456636229,45.2614672282,3
94,4.72165379808,34.2822260065,2
95,4.13283914701,-0.433471798181,1
96,7.57465738041,26.3336216844,1
97,8.942047445,67.6679021325,2
98,51.7358712593,26.375763884,0
99,4.26351822333,-6.8784620241,1
100,-8.61672732228,6.69431300306,1
101,63.876883406,27.9049587447,0
102,-3.30180538245,56.4394097101,2
103,18.5038506683,13.9481164061,1
104,95.2457697717,37.3495619523,3
105,92.2117179934,51.5778483455,3
106,49.0007615242,29.0174524064,0
107,97.6840402867,49.6984631039,3
108,-4.31756668818,57.398517441,2
109,3.35571108176,14.8637529624,1
110,11.572601879,75.3612663,2
111,94.0756362935,33.3075592226,3
112,22.7135937827,77.3394820242,2
113,102.034563128,52.7714596146,3
114,-7.71173399271,54.0899347581,2
115,-11.9648529364,3.60454523566,1
116,8.11967705693,-13.4168176347,1
117,4.54557113926,21.9908729713,1
118,63.9254615164,31.5592562115,0
119,50.5,44.5884572681,0
120,4.24576977166,-22.9076188991,1
121,91.8569961958,47.5751903746,3
122,2.22162915733,34.4405751626,2
123,54.5,36.7942286341,0
124,95.6617387873,48.7157241274,3
125,-3.33590044551,56.525941797,2
126,1.40373334129,-15.7124778519,1
127,11.8897631007,3.09889894914,1
128,92.1703708686,44.2235428647,3
129,15.9452189537,1.3135853898,1
130,5.62803147492,35.0383730269,2
131,64.5953711143,28.0610568744,0
132,96.5813123501,55.9849248823,3
133,17.8399484277,65.1900825106,2
134,19.3650978628,-4.90187649661,1
135,107.284601755,31.2112000239,3
136,1.07596123494,1.34729635533,1
137,0.787294837936,48.6245608191,2
138,13.7279962184,16.5302727799,1
139,90.935978172,58.4576637431,3
140,-12.0005133147,9.24060919856,1
141,110.863752962,46.8092503125,3
142,3.65029367394,68.8462203887,2
143,4.6336483063,39.0328911659,2
144,96.7906030198,25.0121834596,3
145,22.0738157852,-4.20909047131,1
146,15.8867345093,2.75348458716,1
147,60.3040860289,31.4626459013,0
148,2.84795698557,7.77227622858,1
149,52.0646248352,26.0891128212,0
150,69.2794987871,37.7674229358,0
151,58.1126722252,44.5247316204,0
152,107.892948756,47.6442889182,3
153,6.80901699437,-1.35114100917,1
154,-17.5774252193,57.8481571248,2
155,9.35468227178,-7.16958552523,1
156,5.9455185756,58.7676139921,2
157,53.2228540385,35.9225243015,0
158,50.7233918228,37.6036465453,0
159,72.9739611603,29.209343825,0
160,23.1865334795,65.0,2
161,9.43456191678,-18.632543669,1
162,5.08715574275,34.1103537553,2
163,-2.15677008333,5.22618261741,1
164,-0.91665566437,73.8756934444,2
165,55.9021130326,26.8368810394,0
166,95.6746269989,31.0341032964,3
167,1.0856496757,87.0420896041,2
168,-2.94652833573,73.3283743813,2
169,31.2066715154,-6.52572694045,1
170,8.71892336111,11.9880748053,1
171,9.00698890291,63.9816271834,2
172,5.29237170472,65.8689142679,2
173,103.973362887,43.7798196015,3
174,90.1529667949,42.9208830918,3
175,9.61089013891,-12.5768036708,1
176,96.790656175,66.9698497646,3
177,86.6992385018,36.428326993,3
178,42.5625802647,12.2265886411,0
179,16.9983246467,1.36650053518,1
180,98.1513910373,47.9958886043,3
181,-4.33661882864,-1.73616114661,1
182,11.5318911812,71.7326615365,2
183,80.3106906178,46.8730329671,3
184,-3.09016994375,59.4732884862,2
185,86.6756241457,30.2552632028,3
186,54.5,13.4115427319,0
187,54.0,13.0,0
188,98.9174263404,41.0152212076,3
189,55.6580751451,27.3224212896,0
190,84.3813184003,50.73406431,3
191,37.1470222514,22.5721239031,0
192,5.63349946482,-13.9977154273,1
193,43.0296944757,22.8620147594,0
194,-10.4290114126,55.2744288763,2
195,3.76322838612,20.8969017413,1
196,0.5,19.1865334795,1
197,96.1629223151,58.9658967036,3
198,94.1310857321,44.4152565906,3
199,4.73853277176,46.0646901324,2
200,29.7664336498,-1.64428891824,1
201,-9.9634607539,62.3721917363,2
202,82.8578643763,57.0208152802,3
203,22.0591345526,20.3217654624,1
204,89.6787404246,24.9019999319,3
205,8.14660195525,77.7657732677,2
206,36.2734604458,30.9101299543,0
207,97.5566924038,53.9124126187,3
208,2.59273990739,51.0204673493,2
209,5.76604444312,81.6408406809,2
210,25.4248470429,13.6757321952,1
211,6.97029572628,0.0323124176013,1
212,-1.13798524056,78.358427734,2
213,61.0139383486,10.1253250277,0
214,103.137985241,33.2983407741,3
215,92.9326335692,64.1844546105,3
216,23.651503075,73.6984466478,2
217,102.447885997,29.8528890888,3
218,13.1624993981,11.4007043316,1
219,17.4355635883,47.3425987028,2
220,4.09191004623,27.5039339531,1
221,-8.25739965507,-5.53566842018,1
222,45.8652671385,37.2219091188,0
223,-1.99573578913,63.6281909406,2
224,98.7492394143,39.6670941773,3
225,-3.04489071781,78.0039639214,2
226,45.6981946175,31.624236116,0
227,-19.6798968555,1.93860679024,1
228,27.8654926785,-4.33290582271,1
229,66.8300628638,42.1211805798,0
230,74.0980000681,20.0517938523,0
231,88.0529135445,56.6065260158,3
232,1.55854138189,44.9786550256,2
233,94.9540049198,53.0448907178,3
234,1.83204977725,16.8254756075,1
235,-16.9950093871,58.3220527244,2
236,97.7313537016,45.6819983601,3
237,56.9520190203,27.030384494,0
238,-15.9872073674,63.4187939604,2
239,29.813653791,62.8781306566,2
240,10.9088465181,65.7783708427,2
241,28.8685254888,64.1498130959,2
242,54.2923717047,33.7815237798,0
243,1.17037086855,-5.21165708246,1
244,19.0936387334,48.4609845098,2
245,8.17793349818,49.6349021372,2
246,-2.66811828967,-3.92529180261,1
247,89.3928712887,58.5946168055,3
248,35.8302096367,24.3220527244,0
249,2.33937021232,23.8386364411,1
250,9.65878334409,90.0738323684,2
251,-4.27183854567,69.3683120881,2
252,15.2113827847,-19.1162532642,1
253,56.8689142679,26.9533980669,0
254,111.722431864,37.0,3
255,90.6316879119,54.2718385457,3
256,3.34404088779,70.9695575847,2
257,11.0320234077,-2.26783421009,1
258,12.9138183842,4.75442716097,1
259,0.0548413961808,16.3900039463,1
260,63.3514174044,13.7175158499,0
261,55.4984263737,19.7281614543,0
262,46.0304424153,29.5229344565,0
263,89.6120622961,51.3040860289,3
264,-0.0795046703606,71.2845436811,2
265,12.9282032303,4.5,1
266,14.6513552634,7.06402182797,1
267,52.8752447283,16.3331891578,0
268,-10.7760042643,11.3283743813,1
269,44.1410971815,19.2875764786,0
270,-19.1067802187,61.1269670329,2
271,45.5147186258,19.1005050634,0
272,29.3686452038,6.69882490826,1
273,42.9539417586,21.5761085587,0
274,10.8487274129,87.3592516196,2
275,45.5427664129,32.7622215766,0
276,59.4400217302,16.413592179,0
277,-12.1697903633,-1.04660193306,1
278,12.1624993981,61.1089628488,2
279,8.22676961536,-3.95134034371,1
280,66.0451051634,43.7447367972,0
281,78.45810055,39.3663412466,3
282,3.13108573211,-6.60166432279,1
283,-5.59397212106,-11.4330129275,1
284,97.8290375726,54.506279359,3
285,7.84715650153,82.1844546105,2
286,-9.39000394625,8.43144825477,1
287,15.2389518227,69.1379852406,2
